"PLAYER_ID","PLAYER_NAME","TEAM_ABBREVIATION","GP","MIN","PTS","REB","AST","STL","BLK","FG_PCT","FG3_PCT","FT_PCT","TOV","PLUS_MINUS","SEASON"
1627863,"Danuel House Jr.","PHI",56,14.411,4.786,1.679,0.786,0.25,0.161,0.386,0.278,0.281,0.464,-0.286,"2022-23"
1627884,"Derrick Jones Jr.","CHI",64,13.96,4.984,2.391,0.531,0.453,0.578,0.453,0.196,0.344,0.391,1.906,"2022-23"
1627936,"Alex Caruso","CHI",67,23.513,5.582,2.925,2.881,1.463,0.687,0.468,0.342,0.366,1.149,2.97,"2022-23"
1628365,"Markelle Fultz","ORL",60,29.632,13.95,3.9,5.683,1.45,0.433,0.508,0.192,0.611,2.317,-2.167,"2022-23"
1628368,"De'Aaron Fox","SAC",73,33.359,25.014,4.192,6.123,1.137,0.315,0.512,0.307,0.747,2.479,2.411,"2022-23"
1628369,"Jayson Tatum","BOS",74,36.922,30.068,8.77,4.622,1.054,0.689,0.465,0.337,0.842,2.878,6.351,"2022-23"
1628370,"Malik Monk","SAC",77,22.328,13.519,2.636,3.87,0.636,0.26,0.433,0.317,0.707,1.896,0.883,"2022-23"
1628372,"Dennis Smith Jr.","CHA",54,25.738,8.778,3.093,4.833,1.389,0.463,0.406,0.161,0.446,1.519,-1.296,"2022-23"
1628373,"Frank Ntilikina","DAL",47,12.927,2.872,1.319,1.234,0.34,0.149,0.282,0.17,0.202,0.617,0.745,"2022-23"
1628374,"Lauri Markkanen","UTA",66,34.432,25.621,8.636,1.864,0.636,0.576,0.501,0.382,0.799,1.924,2.47,"2022-23"
1628378,"Donovan Mitchell","CLE",68,35.77,28.265,4.25,4.426,1.456,0.397,0.477,0.373,0.803,2.647,4.971,"2022-23"
1628379,"Luke Kennard","LAC",35,20.716,7.829,2.371,1.057,0.543,0.114,0.441,0.41,0.305,0.857,2.686,"2022-23"
1628379,"Luke Kennard","MEM",24,24.585,11.333,3.125,2.25,0.542,0.042,0.492,0.501,0.312,0.667,4.875,"2022-23"
1628380,"Zach Collins","SAS",63,22.867,11.603,6.381,2.857,0.587,0.778,0.538,0.367,0.596,2.048,-3.794,"2022-23"
1628381,"John Collins","ATL",71,29.995,13.113,6.507,1.197,0.592,1.028,0.503,0.257,0.64,1.113,-0.296,"2022-23"
1628382,"Justin Jackson","BOS",23,4.671,0.87,0.739,0.391,0.174,0.174,0.145,0.123,0.022,0.087,-3.087,"2022-23"
1628384,"OG Anunoby","TOR",67,35.607,16.776,4.955,1.955,1.91,0.746,0.47,0.374,0.586,1.97,1.97,"2022-23"
1628386,"Jarrett Allen","CLE",68,32.649,14.25,9.794,1.662,0.794,1.235,0.613,0.015,0.599,1.368,5.074,"2022-23"
1628389,"Bam Adebayo","MIA",75,34.64,20.387,9.173,3.2,1.173,0.813,0.543,0.013,0.731,2.493,1.56,"2022-23"
1628392,"Isaiah Hartenstein","NYK",82,19.856,4.951,6.537,1.244,0.646,0.78,0.546,0.073,0.253,0.805,1.841,"2022-23"
1628398,"Kyle Kuzma","WAS",64,34.982,21.203,7.234,3.734,0.562,0.453,0.444,0.329,0.596,2.969,0.156,"2022-23"
1628401,"Derrick White","BOS",82,28.284,12.402,3.573,3.915,0.659,0.927,0.452,0.357,0.624,1.159,5.951,"2022-23"
1628404,"Josh Hart","NYK",25,29.985,10.24,7.04,3.6,1.36,0.48,0.602,0.48,0.5,1.52,7.64,"2022-23"
1628404,"Josh Hart","POR",51,33.42,9.549,8.176,3.922,1.059,0.176,0.499,0.291,0.6,1.549,2.431,"2022-23"
1628410,"Edmond Sumner","BKN",53,13.89,7.132,1.491,1.283,0.585,0.189,0.389,0.26,0.532,0.943,0.472,"2022-23"
1628415,"Dillon Brooks","MEM",73,30.332,14.342,3.342,2.589,0.89,0.219,0.401,0.324,0.55,1.425,2.808,"2022-23"
1628418,"Thomas Bryant","LAL",41,21.375,12.098,6.805,0.707,0.341,0.561,0.69,0.235,0.56,0.683,-0.878,"2022-23"
1628420,"Monte Morris","WAS",62,27.356,10.258,3.387,5.258,0.694,0.21,0.475,0.377,0.437,0.968,0.097,"2022-23"
1628427,"Vlatko Čančar","DEN",60,14.817,4.95,2.133,1.333,0.367,0.233,0.367,0.292,0.285,0.617,-1.1,"2022-23"
1628432,"Davon Reed","DEN",35,9.013,2.314,1.571,0.543,0.371,0.114,0.268,0.231,0.193,0.571,-2.657,"2022-23"
1628436,"Luke Kornet","BOS",69,11.653,3.783,2.855,0.768,0.159,0.667,0.527,0.043,0.227,0.362,0.884,"2022-23"
1628449,"Chris Boucher","TOR",76,20.046,9.368,5.539,0.382,0.618,0.842,0.48,0.276,0.522,0.539,-0.237,"2022-23"
1628467,"Maxi Kleber","DAL",37,25.129,5.946,3.649,1.405,0.324,0.811,0.418,0.299,0.277,0.73,-1.162,"2022-23"
1628470,"Torrey Craig","PHX",79,24.656,7.443,5.392,1.481,0.633,0.785,0.442,0.375,0.208,0.924,-2.241,"2022-23"
1628960,"Grayson Allen","MIL",72,27.391,10.417,3.292,2.264,0.861,0.194,0.437,0.383,0.546,1,3.153,"2022-23"
1628962,"Udoka Azubuike","UTA",36,9.959,3.472,3.306,0.306,0.167,0.417,0.548,0,0.081,0.5,-2.306,"2022-23"
1628963,"Marvin Bagley III","DET",42,23.582,12,6.405,0.857,0.452,0.714,0.5,0.182,0.532,1.095,-5.452,"2022-23"
1628964,"Mo Bamba","ORL",40,17.016,7.25,4.6,1.05,0.3,0.95,0.458,0.396,0.345,0.55,0.425,"2022-23"
1628966,"Keita Bates-Diop","SAS",67,21.68,9.657,3.687,1.537,0.687,0.299,0.476,0.3,0.496,0.836,-3.97,"2022-23"
1628969,"Mikal Bridges","BKN",27,34.186,26.148,4.481,2.667,0.963,0.593,0.448,0.389,0.793,1.815,-0.259,"2022-23"
1628969,"Mikal Bridges","PHX",56,36.431,17.232,4.339,3.589,1.161,0.804,0.47,0.363,0.688,1.393,0.768,"2022-23"
1628971,"Bruce Brown","DEN",80,28.494,11.538,4.1,3.35,1.088,0.638,0.48,0.31,0.448,1.538,0.388,"2022-23"
1628972,"Troy Brown Jr.","LAL",76,24.471,7.118,4.053,1.25,0.776,0.211,0.418,0.359,0.196,0.645,-0.197,"2022-23"
1628973,"Jalen Brunson","NYK",68,34.98,24.015,3.544,6.191,0.897,0.221,0.487,0.388,0.807,2.088,2.235,"2022-23"
1628975,"Jevon Carter","MIL",81,22.367,8.037,2.494,2.432,0.815,0.358,0.385,0.373,0.179,0.963,0.778,"2022-23"
1628976,"Wendell Carter Jr.","ORL",57,29.641,15.228,8.719,2.316,0.526,0.579,0.519,0.382,0.635,1.86,-0.719,"2022-23"
1628977,"Hamidou Diallo","DET",56,17.783,9.321,3.464,0.982,0.946,0.286,0.552,0.06,0.442,1.268,-0.286,"2022-23"
1628978,"Donte DiVincenzo","GSW",72,26.311,9.417,4.514,3.5,1.347,0.139,0.413,0.357,0.287,1.556,1.722,"2022-23"
1628981,"Bruno Fernando","HOU",31,11.735,4.065,3.935,0.968,0.194,1,0.469,0,0.401,0.645,-2.29,"2022-23"
1628983,"Shai Gilgeous-Alexander","OKC",68,35.529,31.397,4.838,5.456,1.647,0.956,0.511,0.337,0.903,2.824,2.191,"2022-23"
1628984,"Devonte' Graham","NOP",53,15.303,5.283,1.358,2.189,0.566,0.189,0.337,0.29,0.385,0.509,0.509,"2022-23"
1628984,"Devonte' Graham","SAS",20,26.368,12.95,2.5,4,0.75,0.3,0.359,0.332,0.568,1.3,-9.3,"2022-23"
1628988,"Aaron Holiday","ATL",63,13.417,3.921,1.175,1.413,0.587,0.19,0.38,0.3,0.201,0.571,0.27,"2022-23"
1628989,"Kevin Huerter","SAC",75,29.37,15.2,3.347,2.947,1.067,0.32,0.473,0.383,0.416,1.293,2.96,"2022-23"
1628991,"Jaren Jackson Jr.","MEM",63,28.373,18.619,6.762,0.952,1.032,3,0.509,0.378,0.696,1.698,5.81,"2022-23"
1628995,"Kevin Knox II","DET",42,14.123,5.643,2.571,0.357,0.333,0.286,0.424,0.315,0.209,0.762,-2.048,"2022-23"
1628995,"Kevin Knox II","POR",21,17.075,8.476,3.286,0.857,0.476,0,0.381,0.226,0.325,0.857,-6.667,"2022-23"
1628997,"Caleb Martin","MIA",71,29.264,9.62,4.845,1.648,1,0.437,0.462,0.297,0.482,1.113,-0.127,"2022-23"
1629001,"De'Anthony Melton","PHI",77,27.92,10.13,4.052,2.558,1.636,0.532,0.402,0.365,0.324,1.325,1.325,"2022-23"
1629002,"Chimezie Metu","SAC",66,10.44,4.864,3,0.606,0.333,0.318,0.531,0.073,0.312,0.485,1.333,"2022-23"
1629003,"Shake Milton","PHI",76,20.623,8.382,2.513,3.158,0.329,0.171,0.445,0.279,0.451,1.237,1.895,"2022-23"
1629006,"Josh Okogie","PHX",72,18.758,7.347,3.486,1.458,0.778,0.472,0.325,0.216,0.442,0.875,1.472,"2022-23"
1629008,"Michael Porter Jr.","DEN",62,28.998,17.419,5.5,1.048,0.597,0.468,0.481,0.4,0.547,1.097,6.742,"2022-23"
1629011,"Mitchell Robinson","NYK",59,26.929,7.373,9.407,0.898,0.949,1.847,0.662,0,0.321,0.695,3.136,"2022-23"
1629012,"Collin Sexton","UTA",48,23.857,14.271,2.188,2.875,0.562,0.125,0.495,0.3,0.726,1.771,-0.583,"2022-23"
1629013,"Landry Shamet","PHX",40,20.173,8.65,1.675,2.325,0.65,0.125,0.356,0.31,0.454,0.9,0.95,"2022-23"
1629014,"Anfernee Simons","POR",62,35.011,21.065,2.597,4.081,0.677,0.226,0.441,0.35,0.691,2.065,-1.21,"2022-23"
1629018,"Gary Trent Jr.","TOR",66,32.091,17.394,2.621,1.606,1.576,0.212,0.425,0.345,0.638,0.833,-0.788,"2022-23"
1629020,"Jarred Vanderbilt","LAL",26,24.052,7.192,6.654,1.615,1.154,0.231,0.53,0.154,0.452,1.115,-1.269,"2022-23"
1629020,"Jarred Vanderbilt","UTA",52,24.123,8.308,7.865,2.731,1.019,0.288,0.575,0.176,0.416,1.308,-1.308,"2022-23"
1629021,"Moritz Wagner","ORL",57,19.464,10.526,4.544,1.474,0.649,0.228,0.478,0.282,0.626,1.193,-0.474,"2022-23"
1629022,"Lonnie Walker IV","LAL",56,23.161,11.679,1.946,1.143,0.536,0.304,0.425,0.345,0.445,0.821,-3.696,"2022-23"
1629023,"P.J. Washington","CHA",73,32.597,15.671,4.904,2.397,0.904,1.082,0.435,0.334,0.486,1.507,-5.137,"2022-23"
1629026,"Kenrich Williams","OKC",53,22.754,8.019,4.925,1.981,0.849,0.264,0.522,0.36,0.167,0.604,1.415,"2022-23"
1629027,"Trae Young","ATL",73,34.805,26.219,2.973,10.151,1.096,0.123,0.428,0.325,0.86,4.11,1.37,"2022-23"
1629028,"Deandre Ayton","PHX",67,30.378,17.955,9.955,1.716,0.552,0.791,0.591,0.09,0.612,1.791,-0.104,"2022-23"
1629029,"Luka Dončić","DAL",66,36.219,32.394,8.621,8.015,1.364,0.5,0.485,0.327,0.719,3.576,1.939,"2022-23"
1629033,"Theo Pinson","DAL",40,8.074,2.375,1.575,1.15,0.15,0.025,0.182,0.173,0.15,0.3,-1.25,"2022-23"
1629048,"Goga Bitadze","IND",21,9.628,3.286,2.333,0.857,0.429,0.476,0.352,0.111,0.179,0.571,0.714,"2022-23"
1629052,"Oshae Brissett","IND",65,16.664,6.123,3.354,0.677,0.508,0.2,0.362,0.271,0.425,0.523,0.338,"2022-23"
1629056,"Terence Davis","SAC",64,13.14,6.734,2.172,1.047,0.672,0.188,0.367,0.298,0.177,0.828,0.734,"2022-23"
1629057,"Robert Williams III","BOS",35,23.53,7.971,8.343,1.429,0.629,1.371,0.734,0,0.283,0.971,4.943,"2022-23"
1629060,"Rui Hachimura","LAL",33,22.369,9.606,4.697,0.697,0.242,0.424,0.468,0.275,0.52,0.515,1.242,"2022-23"
1629060,"Rui Hachimura","WAS",30,24.262,13,4.267,1.167,0.367,0.4,0.47,0.299,0.423,1.2,-2.3,"2022-23"
1629111,"Jock Landale","PHX",69,14.181,6.609,4.058,0.986,0.232,0.435,0.508,0.16,0.445,0.855,2.043,"2022-23"
1629117,"Wenyen Gabriel","LAL",68,15.055,5.471,4.206,0.529,0.382,0.515,0.57,0.103,0.279,0.676,-0.471,"2022-23"
1629130,"Duncan Robinson","MIA",42,16.44,6.381,1.643,1.095,0.333,0,0.342,0.302,0.333,0.667,-1.333,"2022-23"
1629134,"Kendrick Nunn","LAL",39,13.534,6.718,1.41,0.872,0.282,0.077,0.358,0.278,0.218,0.795,-0.538,"2022-23"
1629134,"Kendrick Nunn","WAS",31,14.051,7.548,1.742,1.806,0.548,0.129,0.433,0.36,0.258,1.129,-1.065,"2022-23"
1629139,"Yuta Watanabe","BKN",58,15.996,5.552,2.431,0.828,0.431,0.293,0.434,0.347,0.244,0.379,-0.121,"2022-23"
1629162,"Jordan McLaughlin","MIN",43,15.779,3.744,1.442,3.442,0.744,0.093,0.407,0.269,0.163,0.767,1.953,"2022-23"
1629216,"Gabe Vincent","MIA",68,25.863,9.426,2.132,2.456,0.912,0.074,0.381,0.304,0.345,1.353,-0.412,"2022-23"
1629234,"Drew Eubanks","POR",78,20.304,6.641,5.359,1.321,0.513,1.308,0.651,0.054,0.365,0.859,-1.679,"2022-23"
1629308,"Juan Toscano-Anderson","LAL",30,12.162,2.7,2.033,0.833,0.333,0.233,0.409,0.092,0.175,0.567,-2.833,"2022-23"
1629308,"Juan Toscano-Anderson","UTA",22,15.236,3.364,2.864,1.818,0.273,0.136,0.39,0.106,0.114,0.773,-2.818,"2022-23"
1629312,"Haywood Highsmith","MIA",54,17.952,4.37,3.481,0.796,0.667,0.315,0.36,0.212,0.097,0.833,-1.907,"2022-23"
1629599,"Amir Coffey","LAC",50,12.506,3.44,1.06,1.06,0.14,0.1,0.25,0.078,0.333,0.42,-2.28,"2022-23"
1629603,"Mamadi Diakite","CLE",22,7.994,2.591,1.364,0.364,0.182,0.409,0.416,0.205,0.045,0.545,-0.409,"2022-23"
1629611,"Terance Mann","LAC",81,23.113,8.802,3.407,2.272,0.519,0.272,0.506,0.32,0.424,0.988,0.025,"2022-23"
1629614,"Andrew Nembhard","IND",75,27.647,9.453,2.653,4.547,0.933,0.173,0.444,0.34,0.307,1.68,-3.507,"2022-23"
1629622,"Max Strus","MIA",80,28.4,11.538,3.225,2.138,0.525,0.15,0.389,0.329,0.394,0.862,-1.812,"2022-23"
1629626,"Bol Bol","ORL",70,21.506,9.057,5.786,0.986,0.429,1.214,0.499,0.172,0.454,1.6,-2.086,"2022-23"
1629627,"Zion Williamson","NOP",29,32.969,26,6.966,4.586,1.103,0.552,0.614,0.149,0.723,3.414,5.138,"2022-23"
1629628,"RJ Barrett","NYK",73,33.91,19.603,5.041,2.753,0.425,0.205,0.429,0.314,0.699,2.247,-0.849,"2022-23"
1629629,"Cam Reddish","NYK",20,21.897,8.4,1.55,1,0.75,0.4,0.452,0.31,0.565,0.75,-0.55,"2022-23"
1629629,"Cam Reddish","POR",20,27.583,10.95,2.85,1.85,1.2,0.3,0.414,0.262,0.6,1.6,-9.1,"2022-23"
1629630,"Ja Morant","MEM",61,31.94,26.164,5.852,8.082,1.082,0.262,0.467,0.278,0.729,3.377,4.951,"2022-23"
1629631,"De'Andre Hunter","ATL",67,31.726,15.358,4.239,1.403,0.522,0.254,0.469,0.348,0.68,1.224,-0.269,"2022-23"
1629632,"Coby White","CHI",74,23.381,9.662,2.865,2.757,0.73,0.081,0.419,0.359,0.382,1,1.932,"2022-23"
1629634,"Brandon Clarke","MEM",56,19.467,9.982,5.536,1.286,0.607,0.661,0.641,0.018,0.497,0.982,-0.25,"2022-23"
1629636,"Darius Garland","CLE",69,35.466,21.594,2.681,7.797,1.232,0.13,0.469,0.408,0.808,2.884,6.348,"2022-23"
1629637,"Jaxson Hayes","NOP",47,12.98,4.957,2.809,0.723,0.426,0.404,0.405,0.053,0.349,0.66,-1.489,"2022-23"
1629638,"Nickeil Alexander-Walker","MIN",23,15.47,5.87,1.826,1.391,0.348,0.304,0.361,0.303,0.142,0.435,-1.435,"2022-23"
1629638,"Nickeil Alexander-Walker","UTA",36,14.669,6.333,1.639,2.111,0.667,0.389,0.424,0.294,0.332,1.25,-0.5,"2022-23"
1629639,"Tyler Herro","MIA",67,34.857,20.104,5.373,4.179,0.761,0.239,0.435,0.349,0.75,2.358,2.537,"2022-23"
1629640,"Keldon Johnson","SAS",63,32.751,21.984,5.048,2.905,0.73,0.175,0.458,0.306,0.685,2.127,-7.794,"2022-23"
1629641,"Romeo Langford","SAS",43,19.635,6.907,2.651,1.163,0.558,0.302,0.459,0.24,0.324,0.698,-4.186,"2022-23"
1629642,"Nassir Little","POR",54,18.075,6.648,2.611,0.926,0.37,0.37,0.419,0.35,0.287,0.667,-3.519,"2022-23"
1629643,"Chuma Okeke","ORL",27,19.185,4.741,3.556,1.37,0.704,0.407,0.339,0.285,0.216,0.63,-4.37,"2022-23"
1629644,"KZ Okpala","SAC",35,7.086,1.314,0.971,0.371,0.2,0.2,0.212,0.138,0.071,0.2,-0.314,"2022-23"
1629645,"Kevin Porter Jr.","HOU",59,34.303,19.153,5.322,5.729,1.39,0.288,0.434,0.339,0.696,3.186,-5.814,"2022-23"
1629646,"Charles Bassey","SAS",35,14.511,5.686,5.514,1.371,0.457,0.943,0.589,0.057,0.271,1.171,-0.914,"2022-23"
1629647,"Darius Bazley","OKC",36,15.424,5.444,3.389,0.889,0.528,0.806,0.378,0.255,0.307,0.611,-0.917,"2022-23"
1629650,"Moses Brown","LAC",34,8.463,4.559,4.088,0.118,0.088,0.412,0.556,0,0.231,0.412,0.971,"2022-23"
1629651,"Nic Claxton","BKN",76,29.877,12.645,9.237,1.895,0.855,2.487,0.7,0,0.487,1.263,1.566,"2022-23"
1629652,"Luguentz Dort","OKC",74,30.708,13.689,4.649,2.081,1.014,0.311,0.382,0.316,0.627,1.243,0.459,"2022-23"
1629655,"Daniel Gafford","WAS",78,20.567,9.038,5.551,1.077,0.423,1.269,0.733,0,0.503,1.09,-1.141,"2022-23"
1629656,"Quentin Grimes","NYK",71,29.872,11.254,3.225,2.113,0.662,0.366,0.454,0.367,0.415,0.972,2.62,"2022-23"
1629659,"Talen Horton-Tucker","UTA",65,20.203,10.738,3.231,3.785,0.631,0.446,0.397,0.222,0.473,1.938,-0.123,"2022-23"
1629660,"Ty Jerome","GSW",45,18.124,6.867,1.733,3,0.511,0.111,0.446,0.317,0.379,0.667,-2.044,"2022-23"
1629661,"Cameron Johnson","BKN",25,30.814,16.56,4.8,2.08,1.4,0.32,0.457,0.374,0.705,1.08,2.32,"2022-23"
1629667,"Jalen McDaniels","CHA",56,26.674,10.625,4.821,1.982,1.179,0.518,0.429,0.306,0.603,1.429,-3.018,"2022-23"
1629667,"Jalen McDaniels","PHI",24,17.464,6.667,3.167,0.792,0.708,0.208,0.431,0.301,0.424,0.542,0.833,"2022-23"
1629669,"Jaylen Nowell","MIN",65,19.257,10.831,2.615,2.031,0.646,0.077,0.431,0.243,0.452,1,-0.123,"2022-23"
1629670,"Jordan Nwora","IND",24,24.638,13.042,4.667,2.083,0.5,0.292,0.45,0.423,0.463,1.333,-6.333,"2022-23"
1629670,"Jordan Nwora","MIL",38,15.704,6.026,3.079,1,0.316,0.184,0.38,0.347,0.399,0.895,-2.632,"2022-23"
1629673,"Jordan Poole","GSW",82,29.977,20.427,2.744,4.5,0.768,0.256,0.418,0.321,0.791,3.073,-0.134,"2022-23"
1629675,"Naz Reid","MIN",68,18.396,11.485,4.897,1.132,0.618,0.779,0.559,0.353,0.403,1.353,-1.882,"2022-23"
1629676,"Isaiah Roby","SAS",42,11.277,4.095,2.571,0.905,0.429,0.167,0.372,0.197,0.21,0.738,-2.619,"2022-23"
1629678,"Admiral Schofield","ORL",37,12.196,4.189,1.676,0.838,0.216,0.135,0.366,0.249,0.223,0.432,-2.135,"2022-23"
1629680,"Matisse Thybulle","PHI",49,12.06,2.653,1.286,0.469,0.918,0.286,0.294,0.132,0.085,0.163,1.531,"2022-23"
1629680,"Matisse Thybulle","POR",22,27.704,7.409,3.5,1.364,1.727,0.818,0.428,0.361,0.25,0.727,-4.045,"2022-23"
1629684,"Grant Williams","BOS",79,25.883,8.114,4.595,1.658,0.519,0.392,0.421,0.333,0.399,1.038,2.608,"2022-23"
1629723,"John Konchar","MEM",72,20.747,5.056,4.306,1.389,1.069,0.347,0.378,0.268,0.182,0.514,2.903,"2022-23"
1629726,"Garrison Mathews","HOU",45,13.378,4.756,1.378,0.511,0.511,0.089,0.323,0.321,0.307,0.4,-1.844,"2022-23"
1629731,"Dean Wade","CLE",44,20.263,4.682,3.409,0.841,0.636,0.477,0.359,0.273,0.119,0.386,2.455,"2022-23"
1629750,"Javonte Green","CHI",32,15.008,5.156,2.75,0.719,0.75,0.656,0.477,0.182,0.329,0.625,1.5,"2022-23"
1630162,"Anthony Edwards","MIN",79,35.968,24.633,5.797,4.43,1.582,0.734,0.455,0.367,0.693,3.278,1.228,"2022-23"
1630163,"LaMelo Ball","CHA",36,35.215,23.278,6.417,8.444,1.278,0.306,0.417,0.381,0.707,3.583,-4.167,"2022-23"
1630164,"James Wiseman","DET",24,25.21,12.708,8.083,0.667,0.167,0.833,0.523,0.097,0.516,1.542,-9.167,"2022-23"
1630164,"James Wiseman","GSW",21,12.483,6.905,3.476,0.667,0.143,0.333,0.53,0.048,0.383,0.667,-5.095,"2022-23"
1630165,"Killian Hayes","DET",76,28.337,10.342,2.908,6.184,1.368,0.368,0.347,0.227,0.422,2.276,-6.579,"2022-23"
1630166,"Deni Avdija","WAS",76,26.584,9.171,6.408,2.776,0.855,0.382,0.427,0.28,0.499,1.618,-0.671,"2022-23"
1630167,"Obi Toppin","NYK",67,15.679,7.418,2.791,0.985,0.343,0.179,0.422,0.3,0.235,0.567,0.851,"2022-23"
1630168,"Onyeka Okongwu","ATL",80,23.107,9.888,7.2,1.012,0.7,1.338,0.641,0.044,0.546,1.012,0.788,"2022-23"
1630169,"Tyrese Haliburton","IND",56,33.622,20.714,3.661,10.446,1.625,0.446,0.485,0.391,0.705,2.518,-0.625,"2022-23"
1630170,"Devin Vassell","SAS",38,31.002,18.5,3.895,3.579,1.132,0.447,0.437,0.376,0.59,1.5,-7.763,"2022-23"
1630171,"Isaac Okoro","CLE",76,21.744,6.447,2.461,1.145,0.737,0.395,0.479,0.291,0.345,0.553,1.658,"2022-23"
1630172,"Patrick Williams","CHI",82,28.327,10.159,3.988,1.22,0.878,0.854,0.465,0.413,0.445,1.232,-1.732,"2022-23"
1630173,"Precious Achiuwa","TOR",55,20.737,9.236,5.964,0.909,0.564,0.545,0.46,0.195,0.43,1.073,-0.673,"2022-23"
1630174,"Aaron Nesmith","IND",73,24.882,10.11,3.795,1.342,0.753,0.466,0.41,0.323,0.534,1.027,-2.89,"2022-23"
1630175,"Cole Anthony","ORL",60,25.863,13.017,4.8,3.917,0.617,0.517,0.439,0.356,0.673,1.517,-0.433,"2022-23"
1630177,"Theo Maledon","CHA",44,19.401,6.705,2.795,3.455,0.841,0.273,0.379,0.251,0.499,1.341,-3.341,"2022-23"
1630178,"Tyrese Maxey","PHI",60,33.596,20.3,2.933,3.533,0.817,0.133,0.479,0.39,0.744,1.333,4.017,"2022-23"
1630180,"Saddiq Bey","ATL",25,25.143,11.64,4.8,1.36,0.8,0.04,0.441,0.346,0.5,0.68,4,"2022-23"
1630180,"Saddiq Bey","DET",52,28.849,14.827,4.654,1.615,0.962,0.231,0.389,0.303,0.758,1.038,-4.75,"2022-23"
1630181,"R.J. Hampton","DET",21,18.517,7.286,2.286,0.952,0.524,0.238,0.339,0.303,0.378,1,-4.952,"2022-23"
1630181,"R.J. Hampton","ORL",26,13.876,5.731,1.5,1.308,0.615,0.154,0.363,0.244,0.381,0.808,-1.385,"2022-23"
1630182,"Josh Green","DAL",60,25.654,9.1,3.033,1.717,0.7,0.083,0.527,0.341,0.447,1.2,1.283,"2022-23"
1630183,"Jaden McDaniels","MIN",79,30.588,12.063,3.886,1.873,0.937,0.962,0.502,0.365,0.442,1.418,0.886,"2022-23"
1630184,"Kira Lewis Jr.","NOP",25,9.391,4.56,1.32,0.92,0.4,0.08,0.417,0.313,0.38,0.4,2.48,"2022-23"
1630188,"Jalen Smith","IND",68,18.806,9.441,5.794,0.971,0.309,0.882,0.459,0.236,0.484,1.059,-1.397,"2022-23"
1630191,"Isaiah Stewart","DET",50,28.281,11.34,8.06,1.4,0.4,0.68,0.447,0.296,0.547,1.36,-4.52,"2022-23"
1630192,"Zeke Nnaji","DEN",53,13.732,5.226,2.604,0.34,0.321,0.434,0.462,0.162,0.286,0.585,-1.83,"2022-23"
1630193,"Immanuel Quickley","NYK",81,28.94,14.926,4.16,3.444,0.988,0.173,0.439,0.359,0.638,1.235,3.926,"2022-23"
1630194,"Paul Reed","PHI",69,10.944,4.159,3.797,0.391,0.652,0.739,0.488,0.007,0.186,0.652,-0.246,"2022-23"
1630197,"Aleksej Pokusevski","OKC",34,20.628,8.118,4.676,1.882,0.588,1.265,0.39,0.302,0.282,1.265,-5.765,"2022-23"
1630198,"Isaiah Joe","OKC",73,19.114,9.466,2.397,1.205,0.658,0.11,0.391,0.355,0.344,0.534,2.918,"2022-23"
1630200,"Tre Jones","SAS",68,29.173,12.868,3.603,6.588,1.309,0.132,0.446,0.268,0.631,1.618,-4.779,"2022-23"
1630201,"Malachi Flynn","TOR",53,13.034,4.642,1.434,1.321,0.396,0.075,0.288,0.279,0.171,0.472,-0.755,"2022-23"
1630202,"Payton Pritchard","BOS",48,13.391,5.625,1.833,1.333,0.292,0.021,0.324,0.257,0.13,0.833,0.25,"2022-23"
1630205,"Lamar Stevens","CLE",62,18.072,5.29,3.339,0.532,0.435,0.306,0.411,0.258,0.251,0.435,0.097,"2022-23"
1630208,"Nick Richards","CHA",65,18.733,8.185,6.4,0.585,0.169,1.092,0.625,0.015,0.631,0.908,-1.738,"2022-23"
1630214,"Xavier Tillman","MEM",61,19.346,7.033,5.033,1.574,0.951,0.475,0.592,0.057,0.287,0.721,-0.016,"2022-23"
1630217,"Desmond Bane","MEM",58,31.749,21.5,5.017,4.379,0.966,0.379,0.478,0.403,0.727,2.172,6.138,"2022-23"
1630224,"Jalen Green","HOU",76,34.239,22.145,3.737,3.697,0.776,0.237,0.409,0.321,0.733,2.632,-5.882,"2022-23"
1630227,"Daishen Nix","HOU",57,16.042,3.965,1.719,2.316,0.544,0.123,0.33,0.257,0.167,1.509,-2.649,"2022-23"
1630228,"Jonathan Kuminga","GSW",67,20.812,9.94,3.448,1.866,0.612,0.463,0.493,0.292,0.478,1.418,-0.791,"2022-23"
1630230,"Naji Marshall","NOP",77,23.273,9.065,3.623,2.455,0.701,0.182,0.409,0.239,0.515,1.26,0.078,"2022-23"
1630231,"KJ Martin","HOU",82,27.953,12.671,5.512,1.5,0.5,0.366,0.561,0.292,0.548,1.11,-4.488,"2022-23"
1630233,"Nathan Knight","MIN",38,7.651,3.658,1.474,0.342,0.263,0.158,0.374,0.101,0.318,0.553,-0.237,"2022-23"
1630235,"Trent Forrest","ATL",23,12.042,2.261,1.609,1.652,0.304,0.087,0.363,0,0.065,0.652,-2.522,"2022-23"
1630237,"Anthony Lamb","GSW",62,19.274,6.694,3.468,1.548,0.452,0.323,0.491,0.341,0.243,0.871,0.516,"2022-23"
1630240,"Saben Lee","PHX",23,15.801,6.304,1.957,2.826,0.783,0.043,0.359,0.19,0.454,0.913,-1.522,"2022-23"
1630245,"Ayo Dosunmu","CHI",80,26.22,8.588,2.75,2.575,0.775,0.325,0.481,0.238,0.371,1.238,-0.962,"2022-23"
